Module,Run_Type,Run_Start_ticks,Run_Start_sec,Unused1,Unused2
0,0x501,3191021589,1680641241,--,--
No,Ch,Hit,Time_H,Time_L,Energy
74050,0,0x110321,17,1685465064,300
74051,1,0x110322,17,1685465064,2316
74052,0,0x110121,17,1688114696,2716
74053,0,0x110121,17,1688195528,438
74054,0,0x110121,17,1690716552,1466
74055,1,0x110222,17,1691246024,429
74056,1,0x110222,17,1692657992,825
74057,0,0x110121,17,1693663144,1341
74058,0,0x110121,17,1694234856,1007
74059,1,0x110222,17,1696682600,612
74060,1,0x110222,17,1698965992,1322
74061,1,0x110222,17,1699861000,1998
74062,1,0x110222,17,1699875368,591
74063,1,0x110222,17,1705021640,2321
74064,1,0x110222,17,1706351176,2746
74065,0,0x110121,17,1707034728,1267
74066,0,0x110121,17,1707245416,248
74067,1,0x110222,17,1707637896,360
74068,1,0x110222,17,1708119880,804
74069,0,0x110121,17,1708662696,543
74070,1,0x110222,17,1708662760,2611
74071,1,0x110222,17,1709122792,1289
74072,0,0x110121,17,1710819336,530
74073,0,0x110121,17,1712011336,1419
74074,0,0x110121,17,1712139112,1029
74075,0,0x110121,17,1712318920,405
74076,1,0x110222,17,1712985736,2608
74077,1,0x110222,17,1717716200,1202
74078,0,0x110121,17,1718037416,327
74079,1,0x110222,17,1718269768,2381
74080,0,0x110121,17,1721648456,450
74081,1,0x110222,17,1721648520,1562
74082,1,0x110222,17,1721926920,4034
74083,1,0x110222,17,1722410152,1207
74084,0,0x110121,17,1722628072,731
74085,1,0x110222,17,1724276136,1295
74086,1,0x110222,17,1724403336,549
74087,1,0x110222,17,1724685000,4726
74088,0,0x110121,17,1725178600,3115
74089,0,0x110121,17,1725452360,1579
74090,0,0x110121,17,1726669256,2735
74091,0,0x110121,17,1728123656,3176
74092,0,0x110121,17,1728416872,2767
74093,1,0x110222,17,1729282280,1093
74094,0,0x110121,17,1729857288,1327
74095,1,0x110222,17,1730221448,406
74096,1,0x110222,17,1730844392,2992
74097,0,0x110121,17,1731120264,882
74098,1,0x110222,17,1731536360,1191
74099,1,0x110222,17,1731825864,2541
74100,0,0x110121,17,1732737672,2799
74101,1,0x110222,17,1732737800,522
74102,1,0x110222,17,1732942216,1130
74103,0,0x110121,17,1733681896,1155
74104,0,0x110121,17,1733968040,3905
74105,0,0x110121,17,1734680904,735
74106,1,0x110222,17,1734869896,1562
74107,0,0x110121,17,1735023848,449
74108,0,0x110121,17,1735574728,1819
74109,1,0x110222,17,1739280872,528
74110,1,0x110222,17,1740485064,906
74111,0,0x110121,17,1740731112,1087
74112,1,0x110222,17,1742178920,365
74113,0,0x110121,17,1742271048,1532
74114,1,0x110222,17,1744302728,407
74115,0,0x110121,17,1744534600,1488
74116,1,0x110222,17,1744534664,1630
74117,1,0x110222,17,1744576648,1398
74118,0,0x110121,17,1744891720,3153
74119,1,0x110222,17,1745910088,983
74120,1,0x110222,17,1746183432,1257
74121,0,0x110121,17,1746656904,2857
74122,0,0x110121,17,1746875784,1404
74123,1,0x110222,17,1746875912,390
74124,0,0x110121,17,1746937000,1817
74125,1,0x110222,17,1748991784,583
74126,1,0x110222,17,1752495912,2434
74127,0,0x110121,17,1753444840,883
74128,1,0x110222,17,1753444904,2719
74129,0,0x110121,17,1755698440,831
74130,1,0x110222,17,1755698504,1986
74131,1,0x110222,17,1755884520,777
74132,0,0x110121,17,1756040200,3124
74133,0,0x110121,17,1757467528,823
74134,1,0x110222,17,1758469640,474
74135,1,0x110222,17,1758590408,873
74136,0,0x110121,17,1760998760,301
74137,0,0x110121,17,1761972232,2777
74138,1,0x110222,17,1761972328,1745
74139,1,0x110222,17,1762531208,852
74140,1,0x110222,17,1763217736,2388
74141,0,0x110121,17,1766154152,3053
74142,0,0x110121,17,1766957288,3121
74143,1,0x110222,17,1768300648,2759
74144,1,0x110222,17,1768780680,2602
74145,1,0x110222,17,1770303272,1054
74146,1,0x110222,17,1770571048,2678
74147,1,0x110222,17,1771605544,1738
74148,0,0x110121,17,1772043080,1264
74149,0,0x110121,17,1772700520,2289
74150,0,0x110121,17,1773411112,1102
74151,0,0x110121,17,1774490664,643
74152,1,0x110222,17,1774490728,960
74153,0,0x110121,17,1775181448,1102
74154,1,0x110222,17,1775909832,2322
74155,1,0x110222,17,1776956168,2390
74156,1,0x110222,17,1779362600,2696
74157,1,0x110222,17,1779866088,1209
74158,1,0x110222,17,1780094152,1062
74159,0,0x110121,17,1780395400,2380
74160,1,0x110222,17,1780400680,1647
74161,0,0x110121,17,1780555304,550
74162,0,0x110121,17,1780997384,521
74163,0,0x110121,17,1783283816,860
74164,1,0x110222,17,1784212648,1933
74165,0,0x110121,17,1785391880,1507
74166,1,0x110222,17,1787010952,1948
74167,0,0x110321,17,1791219912,527
74168,1,0x110222,17,1791219944,3890
74169,0,0x110121,17,1793617320,896
74170,1,0x110222,17,1793617352,2607
74171,1,0x110222,17,1795328360,2690
74172,1,0x110222,17,1796542088,586
74173,1,0x110222,17,1798157032,2412
74174,1,0x110222,17,1798311048,546
74175,1,0x110222,17,1800078600,877
74176,0,0x110121,17,1800561640,754
74177,1,0x110222,17,1800561736,708
74178,0,0x110121,17,1800673256,2363
74179,1,0x110222,17,1800673416,603
74180,0,0x110121,17,1801011048,3211
74181,0,0x110121,17,1803403304,692
74182,1,0x110222,17,1804560968,4187
74183,0,0x110121,17,1804943240,4406
74184,1,0x110222,17,1804943368,620
74185,0,0x110121,17,1806680744,345
74186,0,0x110121,17,1808044232,2783
74187,1,0x110222,17,1808044328,1590
74188,0,0x110121,17,1808462792,2757
74189,1,0x110222,17,1809695848,2698
74190,0,0x110121,17,1810901224,2828
74191,1,0x110222,17,1812951208,414
74192,0,0x110121,17,1813800584,362
74193,1,0x110222,17,1814111400,307
74194,0,0x110121,17,1814524968,516
74195,1,0x110222,17,1814811080,736
74196,0,0x110121,17,1815466504,1528
74197,1,0x110222,17,1815963432,2379
74198,0,0x110121,17,1816314824,790
74199,0,0x110121,17,1820215304,2510
74200,1,0x110222,17,1821064744,1718
74201,0,0x110121,17,1822509576,290
74202,1,0x110222,17,1825871464,4087
74203,1,0x110222,17,1825901608,2380
74204,1,0x110222,17,1827908200,525
74205,1,0x110222,17,1828501736,661
74206,1,0x110222,17,1830032680,461
74207,0,0x110121,17,1830441288,2235
74208,1,0x110222,17,1831033000,415
74209,1,0x110222,17,1831818504,1092
74210,1,0x110222,17,1833171144,548
74211,1,0x110222,17,1833376872,2391
74212,0,0x110121,17,1833879496,468
74213,0,0x110121,17,1833903336,295
74214,1,0x110222,17,1834062152,2767
74215,0,0x110121,17,1835231208,3115
74216,0,0x110121,17,1835412968,270
74217,0,0x110121,17,1835598792,299
74218,1,0x110222,17,1840047720,316
74219,1,0x110222,17,1840211816,355
74220,0,0x110121,17,1842926440,2868
74221,1,0x110222,17,1843239752,2447
74222,0,0x110121,17,1844588008,2118
74223,0,0x110121,17,1844845896,2357
74224,1,0x110222,17,1845413384,2620
74225,0,0x110121,17,1846497992,858
74226,1,0x110222,17,1846571720,1296
74227,1,0x110222,17,1846900264,2973
74228,0,0x110121,17,1847415688,319
74229,1,0x110222,17,1847688584,804
74230,1,0x110222,17,1849280712,3178
74231,1,0x110222,17,1850339752,309
74232,1,0x110222,17,1850579592,373
74233,0,0x110121,17,1853078056,2576
74234,1,0x110222,17,1853953416,2445
74235,0,0x110121,17,1854482568,1005
74236,0,0x110121,17,1859273576,2728
74237,1,0x110222,17,1859674184,478
74238,0,0x110121,17,1860591496,1624
74239,1,0x110222,17,1860591592,1760
74240,0,0x110121,17,1862953640,2554
74241,1,0x110222,17,1862953832,379
74242,1,0x110222,17,1865373192,516
74243,0,0x110121,17,1866516264,3221
74244,1,0x110222,17,1866617992,658
74245,1,0x110222,17,1868485128,1054
74246,1,0x110222,17,1868762888,1481
74247,1,0x110222,17,1869231208,1247
74248,1,0x110222,17,1870319560,1372
74249,0,0x110121,17,1871904968,1177
74250,1,0x110222,17,1871905032,2680
74251,1,0x110222,17,1873793352,1594
74252,1,0x110222,17,1874464552,4591
74253,0,0x110121,17,1874746216,1916
74254,1,0x110222,17,1874746280,1893
74255,1,0x110222,17,1874946888,467
74256,1,0x110222,17,1875832488,1225
74257,1,0x110222,17,1875840712,745
74258,0,0x110121,17,1878382824,370
74259,0,0x110121,17,1879541352,3143
74260,1,0x110222,17,1881385224,368
74261,1,0x110222,17,1882878024,3362
74262,1,0x110222,17,1883749224,2011
74263,1,0x110222,17,1885400744,998
74264,1,0x110222,17,1885443144,1126
74265,0,0x110121,17,1887793608,1706
74266,1,0x110222,17,1889392616,1132
74267,1,0x110222,17,1891934792,1655
74268,0,0x110121,17,1892341544,653
74269,1,0x110222,17,1892341672,437
74270,0,0x110121,17,1893605960,2133
74271,1,0x110222,17,1893606088,577
74272,1,0x110222,17,1893616552,409
74273,0,0x110121,17,1893971912,3152
74274,1,0x110222,17,1894098408,2564
74275,1,0x110222,17,1894897736,364
74276,0,0x110121,17,1900203624,972
74277,1,0x110222,17,1900707496,2300
74278,1,0x110222,17,1900800680,684
74279,1,0x110222,17,1902734856,2838
74280,1,0x110222,17,1902803240,4134
74281,0,0x110121,17,1903240680,305
74282,0,0x110121,17,1903306024,2132
74283,1,0x110222,17,1904474152,549
74284,1,0x110222,17,1904560424,807
74285,1,0x110222,17,1905957128,1764
74286,1,0x110222,17,1906257064,957
74287,1,0x110222,17,1906314984,953
74288,1,0x110222,17,1906919464,1609
74289,0,0x110121,17,1909463240,1896
74290,1,0x110222,17,1909463304,2733
74291,0,0x110121,17,1910030696,4626
74292,1,0x110222,17,1912247656,2614
74293,1,0x110222,17,1912657096,650
74294,1,0x110222,17,1914538696,523
74295,0,0x110121,17,1914722888,498
74296,1,0x110222,17,1914722920,1445
74297,1,0x110222,17,1917293480,2493
74298,1,0x110222,17,1917540360,478
74299,1,0x110222,17,1918898792,2977
74300,1,0x110222,17,1921187336,1240
74301,0,0x110121,17,1924241960,2794
74302,0,0x110121,17,1926439432,306
74303,1,0x110222,17,1928265448,2215
74304,1,0x110222,17,1929080808,2253
74305,1,0x110222,17,1929685704,1264
74306,1,0x110222,17,1929725352,1229
74307,1,0x110222,17,1929880968,1604
74308,1,0x110222,17,1931502920,1109
74309,0,0x110121,17,1931793768,995
74310,1,0x110222,17,1932518600,397
74311,1,0x110222,17,1932923848,436
74312,1,0x110222,17,1935290696,1143
74313,0,0x110121,17,1935836648,1819
74314,1,0x110222,17,1936064488,308
74315,1,0x110222,17,1936625416,379
74316,1,0x110222,17,1937449320,2637
74317,1,0x110222,17,1939284808,2598
74318,0,0x110121,17,1942364616,489
74319,0,0x110121,17,1945638728,2019
74320,0,0x110121,17,1945805544,469
74321,0,0x110121,17,1945848296,2481
74322,0,0x110121,17,1947035464,2756
74323,1,0x110222,17,1947035560,1915
74324,1,0x110222,17,1947551112,1519
74325,1,0x110222,17,1947804360,525
74326,1,0x110222,17,1948988072,2240
74327,1,0x110222,17,1950508776,1622
74328,0,0x110121,17,1951253032,664
74329,0,0x110121,17,1952442664,2074
74330,1,0x110222,17,1953571368,461
74331,0,0x110121,17,1953940744,2108
74332,0,0x110121,17,1954093448,431
74333,1,0x110222,17,1954967304,2396
74334,1,0x110222,17,1957152616,335
74335,0,0x110121,17,1957561640,3409
74336,0,0x110121,17,1958425736,880
74337,1,0x110222,17,1961759048,442
74338,0,0x110121,17,1963064264,3164
74339,1,0x110222,17,1963064424,474
74340,0,0x110121,17,1964395496,253
74341,1,0x110222,17,1964395432,1965
74342,0,0x110121,17,1964569288,392
74343,1,0x110222,17,1965634376,1463
74344,0,0x110121,17,1968442280,2734
74345,1,0x110222,17,1969825800,774
74346,1,0x110222,17,1970061896,348
74347,1,0x110222,17,1970153256,773
74348,0,0x110121,17,1970256008,2761
74349,1,0x110222,17,1972954088,1328
74350,1,0x110222,17,1973632168,1655
74351,0,0x110121,17,1973905352,1204
74352,1,0x110222,17,1975859080,2260
74353,0,0x110121,17,1975908840,768
74354,1,0x110222,17,1977430888,3536
74355,1,0x110222,17,1979659784,1595
74356,1,0x110222,17,1980921160,2401
74357,1,0x110222,17,1981400776,1171
74358,1,0x110222,17,1982117832,544
74359,1,0x110222,17,1984991688,335
74360,1,0x110222,17,1985074856,1087
74361,1,0x110222,17,1985140392,2564
74362,1,0x110222,17,1985668232,2456
74363,1,0x110222,17,1986164008,376
74364,1,0x110222,17,1986917096,519
74365,0,0x110121,17,1987802920,1885
74366,0,0x110121,17,1988001224,367
74367,0,0x110121,17,1988512648,882
74368,1,0x110222,17,1990284776,2317
74369,1,0x110222,17,1991060776,334
74370,1,0x110222,17,1991685608,458
74371,1,0x110222,17,1992321256,489
74372,1,0x110222,17,1992631592,327
74373,0,0x110121,17,1992670024,2888
74374,0,0x110121,17,1992974088,2340
74375,1,0x110222,17,1992974248,488
74376,0,0x110121,17,1995181544,1091
74377,1,0x110222,17,1995181608,2381
74378,1,0x110222,17,1995399528,1436
74379,1,0x110222,17,1995953672,547
74380,1,0x110222,17,1996427112,1855
74381,0,0x110121,17,1997257160,3019
74382,0,0x110121,17,1997583400,552
74383,0,0x110121,17,1997676936,3154
74384,1,0x110222,17,2000759336,720
74385,1,0x110222,17,2003043944,323
74386,0,0x110121,17,2005355848,560
74387,0,0x110121,17,2005816040,3150
74388,1,0x110222,17,2006179912,385
74389,0,0x110121,17,2008274312,2772
74390,0,0x110121,17,2008353736,2218
74391,1,0x110222,17,2009994024,2203
74392,1,0x110222,17,2013940232,1461
74393,0,0x110121,17,2015839784,1717
74394,1,0x110222,17,2016025736,2356
74395,1,0x110222,17,2016416616,487
74396,1,0x110222,17,2017362216,1183
74397,1,0x110222,17,2017400488,753
74398,1,0x110222,17,2017828904,3352
74399,1,0x110222,17,2018946472,548
74400,1,0x110222,17,2019239880,2504
74401,1,0x110222,17,2020020456,2386
74402,0,0x110121,17,2020847432,1246
74403,0,0x110121,17,2021909128,2076
74404,1,0x110222,17,2022463592,3289
74405,1,0x110222,17,2022884424,2313
74406,1,0x110222,17,2026684840,646
74407,1,0x110222,17,2027552232,530
74408,1,0x110222,17,2027862920,2235
74409,1,0x110222,17,2029621384,1930
74410,0,0x110121,17,2030005352,4120
74411,0,0x110121,17,2032167080,2128
74412,1,0x110222,17,2032167176,897
74413,1,0x110222,17,2033695720,499
74414,0,0x110121,17,2034319528,414
74415,1,0x110222,17,2034427176,2122
74416,1,0x110222,17,2035746408,2710
74417,0,0x110121,17,2036436136,2956
74418,1,0x110222,17,2036436264,641
74419,0,0x110121,17,2036906408,650
74420,0,0x110121,17,2041566920,682
74421,0,0x110121,17,2042750088,2363
74422,1,0x110222,17,2042750152,2312
74423,0,0x110121,17,2045474824,3193
74424,1,0x110222,17,2046371816,412
74425,1,0x110222,17,2048834504,1375
74426,1,0x110222,17,2050008296,2297
74427,1,0x110222,17,2051289512,1276
74428,0,0x110121,17,2051413608,2877
74429,0,0x110121,17,2052277672,799
74430,1,0x110222,17,2052277768,863
74431,1,0x110222,17,2052452296,690
74432,0,0x110121,17,2052964616,1770
74433,0,0x110121,17,2054440680,579
74434,0,0x110121,17,2057220808,304
74435,0,0x110121,17,2057672072,2705
74436,1,0x110222,17,2057844136,2320
74437,1,0x110222,17,2058056424,2360
74438,0,0x110121,17,2058306216,374
74439,0,0x110121,17,2059325800,351
74440,1,0x110222,17,2059790120,339
74441,1,0x110222,17,2059817672,1866
74442,0,0x110121,17,2060156136,375
74443,0,0x110121,17,2060937288,2057
74444,1,0x110222,17,2061455816,291
74445,0,0x110121,17,2061862088,3070
74446,1,0x110222,17,2063353544,3362
74447,0,0x110121,17,2064014344,1541
74448,1,0x110222,17,2064153544,1316
74449,1,0x110222,17,2064254792,544
74450,1,0x110222,17,2064685832,467
74451,1,0x110222,17,2066328296,372
74452,0,0x110121,17,2069354312,1432
74453,1,0x110222,17,2069354376,2536
74454,1,0x110222,17,2069925192,1502
74455,0,0x110121,17,2070585864,2960
74456,1,0x110222,17,2072236648,2297
74457,1,0x110222,17,2072741032,984
74458,1,0x110222,17,2074138088,2375
74459,1,0x110222,17,2074860488,596
74460,0,0x110121,17,2074979048,1867
74461,0,0x110121,17,2075157608,1500
74462,1,0x110222,17,2077071656,363
74463,0,0x110121,17,2079463464,1847
74464,1,0x110222,17,2079463528,2714
74465,1,0x110222,17,2083030312,389
74466,1,0x110222,17,2084520584,2555
74467,1,0x110222,17,2084663144,1451
74468,0,0x110121,17,2085941384,2976
74469,1,0x110222,17,2088061064,1762
74470,1,0x110222,17,2088141992,726
74471,1,0x110222,17,2088348648,6022
74472,0,0x110121,17,2089954504,548
74473,1,0x110222,17,2092673896,519
74474,1,0x110222,17,2094478760,1075
74475,1,0x110222,17,2095243944,2297
74476,0,0x110121,17,2095360456,563
74477,1,0x110222,17,2095388360,2623
74478,0,0x110121,17,2096131560,277
74479,1,0x110222,17,2096439976,562
74480,0,0x110121,17,2098842568,429
74481,1,0x110222,17,2100053064,1922
74482,0,0x110121,17,2100063400,2058
74483,0,0x110121,17,2101445608,498
74484,1,0x110222,17,2102258632,4067
74485,1,0x110222,17,2103535464,2639
74486,1,0x110222,17,2105818504,2610
74487,0,0x110121,17,2106302696,1507
74488,1,0x110222,17,2107223624,834
74489,1,0x110222,17,2108081768,422
74490,1,0x110222,17,2108711816,1695
74491,0,0x110121,17,2108753864,3163
74492,1,0x110222,17,2110115336,434
74493,1,0x110222,17,2110592648,3230
74494,0,0x110121,17,2111801576,390
74495,1,0x110222,17,2113400072,1094
74496,0,0x110121,17,2114232872,337
74497,0,0x110121,17,2114320392,350
74498,0,0x110121,17,2116323624,2808
74499,1,0x110222,17,2116323720,1861
74500,0,0x110121,17,2116553160,473
74501,0,0x110121,17,2117253512,297
74502,0,0x110121,17,2117947272,858
74503,0,0x110121,17,2119398472,3129
74504,0,0x110121,17,2120687240,590
74505,0,0x110121,17,2121336456,3131
74506,1,0x110222,17,2122329352,1492
74507,0,0x110121,17,2123516040,2738
74508,1,0x110222,17,2123516168,1058
74509,0,0x110121,17,2124007912,2226
74510,0,0x110121,17,2124532488,235
74511,1,0x110222,17,2125376616,1117
74512,1,0x110222,17,2129811272,1228
74513,1,0x110222,17,2130947304,326
74514,1,0x110222,17,2131881064,1757
74515,0,0x110121,17,2132386984,466
74516,0,0x110121,17,2132869704,1619
74517,0,0x110121,17,2133383912,2336
74518,0,0x110121,17,2134369192,3190
74519,1,0x110222,17,2135604552,3412
74520,0,0x110121,17,2135851464,1449
74521,1,0x110222,17,2135870248,525
74522,1,0x110222,17,2136982120,770
74523,0,0x110121,17,2140408008,1233
74524,1,0x110222,17,2140511112,1652
74525,1,0x110222,17,2141805352,1017
74526,1,0x110222,17,2142501832,1921
74527,0,0x110121,17,2152535464,499
74528,0,0x110121,17,2152585704,3061
74529,1,0x110222,17,2152585800,1430
74530,1,0x110222,17,2157552488,470
74531,1,0x110222,17,2157602728,2595
74532,1,0x110222,17,2158057448,2202
74533,0,0x110121,17,2159463944,3015
74534,1,0x110222,17,2159648296,2409
74535,1,0x110222,17,2160711752,4921
74536,0,0x110121,17,2164784296,2163
74537,0,0x110121,17,2165822760,1399
74538,1,0x110222,17,2166993704,1793
74539,1,0x110222,17,2167326984,4771
74540,0,0x110121,17,2167635304,235
74541,1,0x110222,17,2167875656,362
74542,1,0x110222,17,2168900712,418
74543,1,0x110222,17,2169099048,2232
74544,0,0x110121,17,2169468680,3265
74545,1,0x110222,17,2169468776,1739
74546,0,0x110121,17,2169921480,2736
74547,1,0x110222,17,2170908744,2419
74548,0,0x110121,17,2173235336,1271
74549,0,0x110121,17,2173798888,2682
74550,0,0x110121,17,2173968488,495
74551,1,0x110222,17,2174170760,587
74552,0,0x110321,17,2174719272,499
74553,1,0x110222,17,2174719304,2458
74554,1,0x110222,17,2175052936,4569
74555,1,0x110222,17,2177258216,1627
74556,1,0x110222,17,2180989256,869
74557,0,0x110121,17,2181316040,2028
74558,0,0x110121,17,2181893704,3857
74559,0,0x110121,17,2182868136,2950
74560,0,0x110121,17,2183261928,2513
74561,1,0x110222,17,2184042504,2059
74562,1,0x110222,17,2185441192,2626
74563,1,0x110222,17,2186647176,1007
74564,0,0x110121,17,2187586984,3140
74565,1,0x110222,17,2188777352,1041
74566,1,0x110222,17,2188826984,666
74567,1,0x110222,17,2188869704,1188
74568,0,0x110121,17,2190673480,323
74569,1,0x110222,17,2190928616,1439
74570,1,0x110222,17,2191690536,641
74571,1,0x110222,17,2191791304,339
74572,1,0x110222,17,2194822056,570
74573,0,0x110121,17,2194926568,1950
74574,0,0x110121,17,2194936104,2853
74575,0,0x110121,17,2195596712,445
74576,0,0x110121,17,2198795112,541
74577,1,0x110222,17,2199541032,1061
74578,1,0x110222,17,2201361640,1932
74579,0,0x110121,17,2201892424,2352
74580,1,0x110222,17,2202754472,2256
74581,0,0x110121,17,2204408488,1095
74582,1,0x110222,17,2206352584,362
74583,0,0x110121,17,2206675336,1560
74584,1,0x110222,17,2207478056,2340
74585,0,0x110121,17,2208230408,355
74586,0,0x110121,17,2208569576,601
74587,0,0x110121,17,2209285288,2142
74588,0,0x110121,17,2209610120,639
74589,1,0x110222,17,2209610184,1763
74590,1,0x110222,17,2209851144,1808
74591,1,0x110222,17,2210493064,2703
74592,0,0x110121,17,2211283560,917
74593,0,0x110121,17,2211628712,437
74594,1,0x110222,17,2212030216,629
74595,1,0x110222,17,2216716936,2009
74596,1,0x110222,17,2218632680,895
74597,1,0x110222,17,2221089512,1268
74598,0,0x110121,17,2221830440,1017
74599,1,0x110222,17,2221830568,389
74600,0,0x110121,17,2222044904,1088
74601,0,0x110121,17,2222157096,307
74602,0,0x110121,17,2222700712,2803
74603,1,0x110222,17,2225232968,3717
74604,1,0x110222,17,2226081000,1500
74605,0,0x110121,17,2229223240,613
74606,0,0x110121,17,2230549960,469
74607,1,0x110222,17,2230550024,1113
74608,0,0x110121,17,2232952424,1659
74609,0,0x110121,17,2233113864,2308
74610,1,0x110222,17,2233113992,567
74611,0,0x110121,17,2233134184,2212
74612,1,0x110222,17,2235398632,509
74613,1,0x110222,17,2235742952,1775
74614,0,0x110121,17,2236540488,2750
74615,0,0x110121,17,2237643048,3193
74616,0,0x110121,17,2240146920,747
74617,1,0x110222,17,2240714056,534
74618,1,0x110222,17,2241165832,3597
74619,1,0x110222,17,2241297512,2837
74620,1,0x110222,17,2242587624,2538
74621,1,0x110222,17,2248809960,1284
74622,1,0x110222,17,2250972104,1907
74623,0,0x110121,17,2251366024,2839
74624,1,0x110222,17,2251827624,698
74625,1,0x110222,17,2252287848,2801
74626,0,0x110121,17,2253264296,321
74627,1,0x110222,17,2253803624,512
74628,0,0x110121,17,2254240200,1359
74629,1,0x110222,17,2257157416,1904
74630,1,0x110222,17,2257575784,3974
74631,1,0x110222,17,2258846984,1563
74632,0,0x110121,17,2258881928,513
74633,1,0x110222,17,2260484200,1094
74634,1,0x110222,17,2266530024,439
74635,0,0x110121,17,2267481640,2858
74636,0,0x110121,17,2267521096,1623
74637,0,0x110121,17,2270832488,274
74638,1,0x110222,17,2271996008,874
74639,1,0x110222,17,2272219656,467
74640,0,0x110121,17,2272938984,4492
74641,0,0x110121,17,2278668168,3921
74642,0,0x110121,17,2279970312,304
74643,0,0x110121,17,2282403016,2321
74644,1,0x110222,17,2282403112,2313
74645,1,0x110222,17,2283572424,2662
74646,1,0x110222,17,2283965768,2162
74647,1,0x110222,17,2284148008,2372
74648,1,0x110222,17,2286098312,1061
74649,0,0x110121,17,2286597288,1849
74650,0,0x110121,17,2287679688,616
74651,0,0x110121,17,2291562632,265
74652,1,0x110222,17,2295321352,2396
74653,0,0x110121,17,2296087464,470
74654,0,0x110121,17,2296277000,819
74655,1,0x110222,17,2298751528,2403
74656,1,0x110222,17,2304026216,566
74657,1,0x110222,17,2304644744,3033
74658,1,0x110222,17,2304742856,476
74659,0,0x110121,17,2305705640,303
74660,1,0x110222,17,2305907336,2309
74661,1,0x110222,17,2308063112,3937
74662,0,0x110121,17,2312949512,534
74663,0,0x110121,17,2313201544,3110
74664,0,0x110121,17,2313608008,624
74665,0,0x110121,17,2313944616,2799
74666,1,0x110222,17,2313944776,507
74667,1,0x110222,17,2314498184,306
74668,1,0x110222,17,2315030728,1132
74669,1,0x110222,17,2315438088,927
74670,1,0x110222,17,2318080520,404
74671,0,0x110121,17,2319646920,2547
74672,0,0x110121,17,2319875016,277
74673,0,0x110121,17,2320088328,284
74674,0,0x110321,17,2320622056,605
74675,1,0x110222,17,2320622088,2220
74676,0,0x110121,17,2320718440,2819
74677,1,0x110222,17,2322471496,738
74678,0,0x110121,17,2322549736,889
74679,0,0x110121,17,2324626568,585
74680,1,0x110222,17,2324626600,4417
74681,1,0x110222,17,2325877384,567
74682,0,0x110121,17,2326655816,762
74683,0,0x110121,17,2327379368,3101
74684,1,0x110222,17,2327478248,2173
74685,1,0x110222,17,2329033928,1138
74686,0,0x110121,17,2330136616,2083
74687,1,0x110222,17,2333910376,1116
74688,1,0x110222,17,2335443240,646
74689,1,0x110222,17,2336897224,523
74690,1,0x110222,17,2339030376,2219
74691,1,0x110222,17,2339202984,1987
74692,0,0x110121,17,2340790152,2236
74693,0,0x110121,17,2341141416,2986
74694,0,0x110121,17,2342859080,275
74695,1,0x110222,17,2343559240,2279
74696,1,0x110222,17,2344800648,2902
74697,1,0x110222,17,2349647080,366
74698,1,0x110222,17,2350399144,1596
74699,1,0x110222,17,2351129576,562
74700,1,0x110222,17,2354556840,368
74701,1,0x110222,17,2355456232,1382
74702,1,0x110222,17,2356694184,4854
74703,0,0x110121,17,2362532680,1007
74704,0,0x110121,17,2363503112,580
74705,1,0x110222,17,2363888072,398
74706,0,0x110121,17,2365822088,2833
74707,1,0x110222,17,2366484712,2220
74708,1,0x110222,17,2366761768,310
74709,1,0x110222,17,2367285992,633
74710,0,0x110121,17,2367339016,612
74711,1,0x110222,17,2367339080,2340
74712,1,0x110222,17,2367787144,2708
74713,1,0x110222,17,2369468872,1171
74714,0,0x110121,17,2370331144,1100
74715,1,0x110222,17,2370672520,2573
74716,1,0x110222,17,2374004200,1246
74717,1,0x110222,17,2374682952,1135
74718,1,0x110222,17,2376119912,2441
74719,0,0x110121,17,2380451752,644
74720,1,0x110222,17,2380451816,2092
74721,1,0x110222,17,2380644328,747
74722,1,0x110222,17,2380835016,1340
74723,0,0x110121,17,2381662312,1942
74724,0,0x110121,17,2381885320,2044
74725,1,0x110222,17,2382762696,2772
74726,1,0x110222,17,2385867976,399
74727,1,0x110222,17,2385885960,2455
74728,1,0x110222,17,2386061608,434
74729,1,0x110222,17,2387835272,2298
74730,0,0x110121,17,2391254376,441
74731,1,0x110222,17,2391770472,1704
74732,1,0x110222,17,2394022824,656
74733,0,0x110121,17,2395147432,2275
74734,1,0x110222,17,2396268648,2606
74735,1,0x110222,17,2397752552,924
74736,1,0x110222,17,2397774184,1525
74737,1,0x110222,17,2398154248,665
74738,1,0x110222,17,2398395304,840
74739,1,0x110222,17,2399017512,635
74740,1,0x110222,17,2399975464,2660
74741,1,0x110222,17,2400956328,318
74742,1,0x110222,17,2400965576,341
74743,1,0x110222,17,2401120072,1715
74744,0,0x110121,17,2401845864,438
74745,1,0x110222,17,2401845928,1390
74746,0,0x110121,17,2402363048,704
74747,0,0x110121,17,2402579528,2135
74748,1,0x110222,17,2402591720,2597
74749,1,0x110222,17,2405706632,1107
74750,1,0x110222,17,2408010024,986
74751,1,0x110222,17,2410379176,2318
74752,1,0x110222,17,2411021032,2371
74753,0,0x110121,17,2411119496,984
74754,1,0x110222,17,2415663272,1907
74755,0,0x110121,17,2416049800,3216
74756,0,0x110121,17,2417646088,1331
74757,0,0x110121,17,2417669960,2797
74758,1,0x110222,17,2417670056,1961
